RH	TEMP	WINDSPEED	ELAPSEDTIME 
%	degC	cm/s	ms     
0.0000  13.00  687.136718  317099.00
0.0000  13.00  764.457031  317208.00
0.0000  13.00  687.136718  317319.00
0.0000  13.00  751.546875  317429.00
0.0000  13.00  712.871093  317539.00
0.0000  13.00  674.281250  317649.00
0.0000  13.00  1037.789062  317759.00
0.0000  13.00  674.281250  317870.00
0.0000  13.00  1116.667968  317980.00
0.0000  13.00  803.242187  318090.00
0.0000  13.00  1050.906250  318200.00
0.0000  13.00  790.304687  318310.00
0.0000  13.00  712.871093  318420.00
0.0000  13.00  790.304687  318531.00
0.0000  13.00  751.546875  318641.00
0.0000  13.00  1024.675781  318751.00
0.0000  13.00  751.546875  318861.00
0.0000  13.00  635.781250  318971.00
0.0000  13.00  738.644531  319082.00
0.0000  13.00  712.871093  319192.00
0.0000  13.00  1064.039062  319302.00
0.0000  13.00  764.457031  319412.00
0.0000  13.00  674.281250  319522.00
0.0000  13.00  700.000000  319632.00
0.0000  13.00  661.441406  319742.00
0.0000  13.00  751.546875  319853.00
0.0000  13.00  751.546875  319963.00
0.0000  13.00  751.546875  320073.00
0.0000  13.00  790.304687  320183.00
0.0000  13.00  985.394531  320293.00
0.0000  13.00  751.546875  320403.00
0.0000  13.00  712.871093  320514.00
0.0000  13.00  790.304687  320624.00
0.0000  13.00  700.000000  320734.00
0.0000  13.00  648.601562  320844.00
0.0000  13.00  985.394531  320954.00
0.0000  13.00  635.781250  321064.00
0.0000  13.00  1024.675781  321174.00
0.0000  13.00  635.781250  321285.00
0.0000  13.00  1024.675781  321395.00
0.0000  13.00  738.644531  321505.00
0.0000  13.00  622.960937  321615.00
0.0000  13.00  700.000000  321725.00
0.0000  13.00  622.960937  321836.00
0.0000  13.00  700.000000  321946.00
0.0000  13.00  622.960937  322056.00
0.0000  13.00  700.000000  322166.00
0.0000  13.00  648.601562  322276.00
0.0000  13.00  700.000000  322386.00
0.0000  13.00  661.441406  322496.00
0.0000  13.00  894.085937  322607.00
0.0000  13.00  751.546875  322716.00
0.0000  13.00  946.203125  322827.00
0.0000  13.00  738.644531  322937.00
0.0000  13.00  738.644531  323047.00
0.0000  13.00  700.000000  323158.00
0.0000  13.00  700.000000  323267.00
0.0000  13.00  635.781250  323378.00
0.0000  13.00  712.871093  323487.00
0.0000  13.00  635.781250  323598.00
0.0000  13.00  712.871093  323708.00
0.0000  13.00  712.871093  323818.00
0.0000  13.00  712.871093  323929.00
0.0000  13.00  725.753906  324038.00
0.0000  13.00  635.781250  324149.00
0.0000  13.00  712.871093  324258.00
0.0000  13.00  635.781250  324369.00
0.0000  13.00  725.753906  324480.00
0.0000  13.00  725.753906  324589.00
0.0000  13.00  635.781250  324700.00
0.0000  13.00  751.546875  324809.00
0.0000  13.00  674.281250  324920.00
0.0000  13.00  764.457031  325030.00
0.0000  13.00  764.457031  325140.00
0.0000  13.00  1090.332031  325251.00
0.0000  13.00  764.457031  325360.00
0.0000  13.00  687.136718  325471.00
0.0000  13.00  1077.183593  325581.00
0.0000  13.00  725.753906  325691.00
0.0000  13.00  764.457031  325801.00
0.0000  13.00  1090.332031  325911.00
0.0000  13.00  738.644531  326022.00
0.0000  13.00  1090.332031  326131.00
0.0000  13.00  725.753906  326242.00
0.0000  13.00  1129.847656  326352.00
0.0000  13.00  816.191406  326462.00
0.0000  13.00  687.136718  326573.00
0.0000  13.00  803.242187  326682.00
0.0000  13.00  725.753906  326793.00
0.0000  13.00  842.117187  326903.00
0.0000  13.00  1116.667968  327013.00
0.0000  13.00  803.242187  327123.00
0.0000  13.00  803.242187  327233.00
0.0000  13.00  725.753906  327344.00
0.0000  13.00  803.242187  327454.00
0.0000  13.00  725.753906  327564.00
0.0000  13.00  816.191406  327674.00
0.0000  13.00  855.093750  327784.00
0.0000  13.00  764.457031  327895.00
0.0000  13.00  894.085937  328004.00
0.0000  13.00  816.191406  328115.00
0.0000  13.00  855.093750  328225.00
0.0000  13.00  855.093750  328335.00
0.0000  13.00  816.191406  328445.00
0.0000  13.00  855.093750  328555.00
0.0000  13.00  777.375000  328666.00
0.0000  13.00  803.242187  328775.00
0.0000  13.00  764.457031  328886.00
0.0000  13.00  855.093750  328996.00
0.0000  13.00  777.375000  329106.00
0.0000  13.00  842.117187  329217.00
0.0000  13.00  842.117187  329326.00
0.0000  13.00  777.375000  329437.00
0.0000  13.00  842.117187  329546.00
0.0000  13.00  1090.332031  329657.00
0.0000  13.00  1182.667968  329767.00
0.0000  13.00  1090.332031  329877.00
0.0000  13.00  894.085937  329988.00
0.0000  13.00  1169.445312  330097.00
0.0000  13.00  777.375000  330208.00
0.0000  13.00  881.078125  330317.00
0.0000  13.00  803.242187  330428.00
0.0000  13.00  881.078125  330539.00
0.0000  13.00  881.078125  330648.00
0.0000  13.00  894.085937  330759.00
0.0000  13.00  842.117187  330868.00
0.0000  13.00  764.457031  330979.00
0.0000  13.00  842.117187  331089.00
0.0000  13.00  803.242187  331199.00
0.0000  13.00  1209.136718  331310.00
0.0000  13.00  894.085937  331419.00
0.0000  13.00  1090.332031  331530.00
0.0000  13.00  855.093750  331639.00
0.0000  13.00  777.375000  331750.00
0.0000  13.00  803.242187  331860.00
0.0000  13.00  816.191406  331970.00
0.0000  13.00  842.117187  332081.00
0.0000  13.00  842.117187  332190.00
0.0000  13.00  855.093750  332301.00
0.0000  13.00  894.085937  332410.00
0.0000  13.00  1143.039062  332521.00
0.0000  13.00  1275.484375  332632.00
0.0000  13.00  1024.675781  332741.00
0.0000  13.00  1275.484375  332852.00
0.0000  13.00  1355.425781  332961.00
0.0000  13.00  959.257812  333072.00
0.0000  13.00  1037.789062  333182.00
0.0000  13.00  998.476562  333292.00
0.0000  13.00  985.394531  333403.00
0.0000  13.00  985.394531  333512.00
0.0000  13.00  907.101562  333623.00
0.0000  13.00  1315.410156  333732.00
0.0000  13.00  1328.738281  333843.00
0.0000  13.00  1583.902343  333954.00
0.0000  13.00  1182.667968  334063.00
0.0000  13.00  1315.410156  334174.00
0.0000  13.00  1355.425781  334283.00
0.0000  13.00  1610.976562  334394.00
0.0000  13.00  1787.945312  334503.00
0.0000  13.00  1706.050781  334614.00
0.0000  13.00  1449.152343  334725.00
0.0000  13.00  1368.789062  334834.00
0.0000  13.00  1368.789062  334945.00
0.0000  13.00  1422.328125  335054.00
0.0000  13.00  1368.789062  335165.00
0.0000  13.00  1733.304687  335275.00
0.0000  13.00  1328.738281  335385.00
0.0000  13.00  1543.371093  335496.00
0.0000  13.00  1422.328125  335605.00
0.0000  13.00  1502.929687  335716.00
0.0000  13.00  1449.152343  335825.00
0.0000  13.00  1275.484375  335936.00
0.0000  13.00  1355.425781  336046.00
0.0000  13.00  1328.738281  336156.00
0.0000  13.00  1355.425781  336267.00
0.0000  13.00  1315.410156  336376.00
0.0000  13.00  1182.667968  336487.00
0.0000  13.00  1169.445312  336596.00
0.0000  13.00  1090.332031  336707.00
0.0000  13.00  1169.445312  336818.00
0.0000  13.00  1209.136718  336927.00
0.0000  13.00  1143.039062  337038.00
0.0000  13.00  1209.136718  337147.00
0.0000  13.00  1143.039062  337258.00
0.0000  13.00  1222.386718  337369.00
0.0000  13.00  1222.386718  337478.00
0.0000  13.00  1182.667968  337589.00
0.0000  13.00  1222.386718  337698.00
0.0000  13.00  1129.847656  337809.00
0.0000  13.00  1262.195312  337920.00
0.0000  13.00  1315.410156  338029.00
0.0000  13.00  1355.425781  338140.00
0.0000  13.00  1355.425781  338249.00
0.0000  13.00  1275.484375  338360.00
0.0000  13.00  1395.539062  338470.00
0.0000  13.00  1315.410156  338580.00
0.0000  13.00  1382.156250  338691.00
0.0000  13.00  1624.527343  338800.00
0.0000  13.00  1222.386718  338911.00
0.0000  13.00  1624.527343  339020.00
0.0000  13.00  1209.136718  339131.00
0.0000  13.00  1638.085937  339241.00
0.0000  13.00  1222.386718  339351.00
0.0000  13.00  1288.781250  339462.00
0.0000  13.00  1262.195312  339571.00
0.0000  13.00  1169.445312  339682.00
0.0000  13.00  1262.195312  339791.00
0.0000  13.00  1182.667968  339902.00
0.0000  13.00  1262.195312  340013.00
0.0000  13.00  1262.195312  340122.00
0.0000  13.00  1222.386718  340233.00
0.0000  13.00  1302.093750  340342.00
0.0000  13.00  1169.445312  340453.00
0.0000  13.00  1302.093750  340563.00
0.0000  13.00  1302.093750  340673.00
0.0000  13.00  1302.093750  340784.00
0.0000  13.00  1302.093750  340893.00
0.0000  13.00  1222.386718  341004.00
0.0000  13.00  1302.093750  341113.00
0.0000  13.00  1209.136718  341224.00
0.0000  13.00  1302.093750  341335.00
0.0000  13.00  1262.195312  341444.00
0.0000  13.00  1583.902343  341555.00
0.0000  13.00  1624.527343  341664.00
0.0000  13.00  1209.136718  341775.00
0.0000  13.00  1624.527343  341885.00
0.0000  13.00  1222.386718  341995.00
0.0000  13.00  1302.093750  342106.00
0.0000  13.00  1302.093750  342215.00
0.0000  13.00  1222.386718  342326.00
0.0000  13.00  1302.093750  342435.00
0.0000  13.00  1169.445312  342546.00
0.0000  13.00  1248.914062  342657.00
0.0000  13.00  1169.445312  342766.00
0.0000  13.00  1209.136718  342877.00
0.0000  13.00  1209.136718  342986.00
0.0000  13.00  1129.847656  343097.00
0.0000  13.00  1222.386718  343207.00
0.0000  13.00  1182.667968  343317.00
0.0000  13.00  1315.410156  343428.00
0.0000  13.00  1302.093750  343537.00
0.0000  13.00  1222.386718  343648.00
0.0000  13.00  1248.914062  343757.00
0.0000  13.00  1543.371093  343868.00
0.0000  13.00  1302.093750  343979.00
0.0000  13.00  1288.781250  344088.00
0.0000  13.00  1638.085937  344199.00
0.0000  13.00  1342.078125  344308.00
0.0000  13.00  1275.484375  344419.00
0.0000  13.00  1638.085937  344528.00
0.0000  13.00  1222.386718  344639.00
0.0000  13.00  1355.425781  344750.00
0.0000  13.00  1355.425781  344859.00
0.0000  13.00  1342.078125  344970.00
0.0000  13.00  1262.195312  345079.00
0.0000  13.00  1222.386718  345190.00
0.0000  13.00  1624.527343  345300.00
0.0000  13.00  1222.386718  345410.00
0.0000  13.00  1302.093750  345521.00
0.0000  13.00  1302.093750  345630.00
0.0000  13.00  1129.847656  345741.00
0.0000  13.00  1209.136718  345850.00
0.0000  13.00  1129.847656  345961.00
0.0000  13.00  1169.445312  346072.00
0.0000  13.00  1116.667968  346181.00
0.0000  13.00  1037.789062  346292.00
0.0000  13.00  1156.238281  346401.00
0.0000  13.00  1169.445312  346512.00
0.0000  13.00  1209.136718  346622.00
0.0000  13.00  1302.093750  346732.00
0.0000  13.00  1543.371093  346843.00
0.0000  13.00  1302.093750  346952.00
0.0000  13.00  1502.929687  347063.00
0.0000  13.00  1302.093750  347173.00
0.0000  13.00  1275.484375  347283.00
0.0000  13.00  1342.078125  347394.00
0.0000  13.00  1342.078125  347503.00
0.0000  13.00  1262.195312  347614.00
0.0000  13.00  1355.425781  347723.00
0.0000  13.00  1262.195312  347834.00
0.0000  13.00  1342.078125  347944.00
0.0000  13.00  1355.425781  348054.00
0.0000  13.00  1355.425781  348165.00
0.0000  13.00  1692.437500  348274.00
0.0000  13.00  1597.433593  348385.00
0.0000  13.00  1355.425781  348494.00
0.0000  13.00  1275.484375  348605.00
0.0000  13.00  1382.156250  348716.00
0.0000  13.00  1395.539062  348825.00
0.0000  13.00  1355.425781  348936.00
0.0000  13.00  1395.539062  349045.00
0.0000  13.00  1315.410156  349156.00
0.0000  13.00  1382.156250  349266.00
0.0000  13.00  1262.195312  349376.00
0.0000  13.00  1342.078125  349487.00
0.0000  13.00  1355.425781  349596.00
0.0000  13.00  1315.410156  349707.00
0.0000  13.00  1678.835937  349816.00
0.0000  13.00  1222.386718  349927.00
0.0000  13.00  1302.093750  350038.00
0.0000  13.00  1222.386718  350147.00
0.0000  13.00  1342.078125  350258.00
0.0000  13.00  1638.085937  350367.00
0.0000  13.00  1262.195312  350478.00
0.0000  13.00  1355.425781  350587.00
0.0000  13.00  1275.484375  350698.00
0.0000  13.00  1342.078125  350809.00
0.0000  13.00  1395.539062  350918.00
0.0000  13.00  1262.195312  351029.00
0.0000  13.00  1395.539062  351138.00
0.0000  13.00  1275.484375  351249.00
0.0000  13.00  1395.539062  351360.00
0.0000  13.00  1315.410156  351469.00
0.0000  13.00  1395.539062  351580.00
0.0000  13.00  1395.539062  351689.00
0.0000  13.00  1262.195312  351800.00
0.0000  13.00  1355.425781  351909.00
0.0000  13.00  1262.195312  352020.00
0.0000  13.00  1302.093750  352131.00
0.0000  13.00  1302.093750  352240.00
0.0000  13.00  1222.386718  352351.00
0.0000  13.00  1315.410156  352460.00
0.0000  13.00  1262.195312  352571.00
0.0000  13.00  1355.425781  352681.00
0.0000  13.00  1315.410156  352791.00
0.0000  13.00  1395.539062  352902.00
0.0000  13.00  1395.539062  353011.00
0.0000  13.00  1315.410156  353122.00
0.0000  13.00  1449.152343  353231.00
0.0000  13.00  1368.789062  353342.00
0.0000  13.00  1449.152343  353453.00
0.0000  13.00  1395.539062  353562.00
0.0000  13.00  1395.539062  353673.00
0.0000  13.00  1395.539062  353782.00
0.0000  13.00  1315.410156  353893.00
0.0000  13.00  1435.734375  354003.00
0.0000  13.00  1355.425781  354113.00
0.0000  13.00  1435.734375  354224.00
0.0000  13.00  1395.539062  354333.00
0.0000  13.00  1355.425781  354444.00
0.0000  13.00  1733.304687  354553.00
0.0000  13.00  1315.410156  354664.00
0.0000  13.00  1395.539062  354775.00
0.0000  13.00  1302.093750  354884.00
0.0000  13.00  1395.539062  354995.00
0.0000  13.00  1395.539062  355104.00
0.0000  13.00  1315.410156  355215.00
0.0000  13.00  1435.734375  355324.00
0.0000  13.00  1368.789062  355435.00
0.0000  13.00  1449.152343  355546.00
0.0000  13.00  1368.789062  355655.00
0.0000  13.00  1449.152343  355766.00
0.0000  13.00  1435.734375  355875.00
0.0000  13.00  1368.789062  355986.00
0.0000  13.00  1395.539062  356096.00
0.0000  13.00  1262.195312  356206.00
0.0000  13.00  1342.078125  356317.00
0.0000  13.00  1395.539062  356426.00
0.0000  13.00  1678.835937  356537.00
0.0000  13.00  1315.410156  356646.00
0.0000  13.00  1222.386718  356757.00
0.0000  13.00  1262.195312  356868.00
0.0000  13.00  1209.136718  356977.00
0.0000  13.00  1302.093750  357088.00
0.0000  13.00  1302.093750  357197.00
0.0000  13.00  1222.386718  357308.00
0.0000  13.00  1288.781250  357417.00
0.0000  13.00  1222.386718  357528.00
0.0000  13.00  1302.093750  357639.00
0.0000  13.00  1355.425781  357748.00
0.0000  13.00  1395.539062  357859.00
0.0000  13.00  1395.539062  357968.00
0.0000  13.00  1262.195312  358079.00
0.0000  13.00  1638.085937  358190.00
0.0000  13.00  1235.644531  358299.00
0.0000  13.00  1624.527343  358410.00
0.0000  13.00  1355.425781  358519.00
0.0000  13.00  1222.386718  358630.00
0.0000  13.00  1302.093750  358739.00
0.0000  13.00  1222.386718  358850.00
0.0000  13.00  1315.410156  358961.00
0.0000  13.00  1275.484375  359070.00
0.0000  13.00  1302.093750  359181.00
0.0000  13.00  1342.078125  359290.00
0.0000  13.00  1222.386718  359401.00
0.0000  13.00  1262.195312  359511.00
0.0000  13.00  1222.386718  359621.00
0.0000  13.00  1302.093750  359732.00
0.0000  13.00  1302.093750  359841.00
0.0000  13.00  1302.093750  359952.00
0.0000  13.00  1342.078125  360061.00
0.0000  13.00  1262.195312  360172.00
0.0000  13.00  1342.078125  360283.00
0.0000  13.00  1597.433593  360392.00
0.0000  13.00  1315.410156  360503.00
0.0000  13.00  1638.085937  360612.00
0.0000  13.00  1222.386718  360723.00
0.0000  13.00  1302.093750  360833.00
0.0000  13.00  1182.667968  360943.00
0.0000  13.00  1315.410156  361054.00
0.0000  13.00  1169.445312  361163.00
0.0000  13.00  1302.093750  361274.00
0.0000  13.00  1302.093750  361383.00
0.0000  13.00  1222.386718  361494.00
0.0000  13.00  1638.085937  361604.00
0.0000  13.00  1222.386718  361714.00
0.0000  13.00  1315.410156  361825.00
0.0000  13.00  1355.425781  361934.00
0.0000  13.00  1302.093750  362045.00
0.0000  13.00  1342.078125  362155.00
0.0000  13.00  1262.195312  362265.00
0.0000  13.00  1355.425781  362376.00
0.0000  13.00  1315.410156  362485.00
0.0000  13.00  1368.789062  362596.00
0.0000  13.00  1408.925781  362705.00
0.0000  13.00  1328.738281  362816.00
0.0000  13.00  1408.925781  362926.00
0.0000  13.00  1288.781250  363036.00
0.0000  13.00  1733.304687  363147.00
0.0000  13.00  1328.738281  363256.00
0.0000  13.00  1408.925781  363367.00
0.0000  13.00  1422.328125  363476.00
0.0000  13.00  1328.738281  363587.00
0.0000  13.00  1746.953125  363697.00
0.0000  13.00  1368.789062  363807.00
0.0000  13.00  1449.152343  363918.00
0.0000  13.00  1368.789062  364027.00
0.0000  13.00  1408.925781  364138.00
0.0000  13.00  1408.925781  364248.00
0.0000  13.00  1368.789062  364358.00
0.0000  13.00  1408.925781  364468.00
0.0000  13.00  1328.738281  364578.00
0.0000  13.00  1422.328125  364689.00
0.0000  13.00  1315.410156  364798.00
0.0000  13.00  1222.386718  364909.00
0.0000  13.00  1315.410156  365019.00
0.0000  13.00  1222.386718  365129.00
0.0000  13.00  1355.425781  365240.00
0.0000  13.00  1543.371093  365349.00
0.0000  13.00  1275.484375  365460.00
0.0000  13.00  1368.789062  365570.00
0.0000  13.00  1328.738281  365680.00
0.0000  13.00  1355.425781  365791.00
0.0000  13.00  1288.781250  365900.00
0.0000  13.00  1408.925781  366011.00
0.0000  13.00  1355.425781  366120.00
0.0000  13.00  1275.484375  366231.00
0.0000  13.00  1368.789062  366341.00
0.0000  13.00  1275.484375  366451.00
